Latitude, Longitude, COTotalColumn,COMixingRatio surface,COMixingRatio 900hPa,COMixingRatio 800hPa,COMixingRatio 700hPa,COMixingRatio 600hPa, COMixingRatio 500hPa,COMixingRatio 400hPa,COMixingRatio 300hPa,COMixingRatio 200hPa,COMixingRatio 100hPa,RetrievedSurfaceTemperature 
9.57775,161.31,1.40664e+18,82.5483,88.1055,86.6687,86.9894,79.5921,63.4938,48.1259,40.7222,43.9726,45.408,297.586
10.2662,160.934,1.66052e+18,79.3324,77.157,74.2331,78.2042,83.5604,87.2785,89.5095,88.0664,79.4463,55.2254,300.709
10.0911,160.444,1.67605e+18,84.362,86.6237,85.4414,90.7204,94.4655,90.8925,80.5392,68.5038,63.1311,51.0354,302.69
10.2984,160.477,1.68885e+18,79.0428,76.8751,74.1509,78.3212,84.1263,88.6531,92.4972,92.7584,83.3013,56.4176,301.73
9.71864,159.944,1.77894e+18,74.7627,68.8184,64.3528,66.8798,72.5934,80.344,96.9893,130.873,134.801,63.4473,300.082
9.92214,159.975,1.57395e+18,77.7963,74.4421,70.7444,73.5504,77.9431,80.9119,83.181,82.2235,75.7095,54.8622,300.428
10.1255,160.007,1.60257e+18,79.8315,78.3195,75.5238,79.1273,83.4382,84.5554,82.4378,76.5875,70.2839,53.2903,300.11
10.3292,160.039,1.83065e+18,76.6132,72.7009,69.5211,73.2873,79.9363,88.2985,103.691,127.786,122.222,64.4811,301.405
9.95739,159.554,1.43873e+18,81.3203,80.9519,77.3917,78.5173,77.9066,71,60.6943,52.8465,53.7482,48.7454,300.825
10.1581,159.585,1.64873e+18,79.8438,78.4114,75.8375,79.8608,84.9251,87.2991,87.2117,82.7938,75.0697,54.651,301.007
10.3591,159.616,1.49308e+18,83.003,83.4726,80.5865,82.3962,81.9361,74.6315,63.672,55.006,54.9138,48.8661,301.999
9.99056,159.142,1.55252e+18,80.6539,80.2759,77.7001,80.8997,83.6442,81.2195,74.3254,65.8372,62.4024,51.1564,298.868
10.1895,159.172,1.58862e+18,76.1685,70.6313,66.1395,68.1966,72.5947,77.2477,85.4368,95.356,90.5127,58.6825,299.47
10.3888,159.203,1.69424e+18,77.0594,73.782,70.8246,74.517,80.3725,86.1577,94.7643,102.068,92.1716,58.6518,302.511
10.2104,158.833,1.56429e+18,84.6135,86.3457,84.2765,87.1418,87.4339,79.9861,67.9511,57.881,56.8024,49.5579,303.358
10.409,158.863,1.74766e+18,80.0291,78.8825,76.9301,81.9075,88.522,93.3489,97.4236,96.1293,83.8877,56.2724,303.806
9.84529,158.369,1.62765e+18,81.3067,81.5275,79.55,83.7268,87.8645,86.92,81.3734,72.3869,66.7503,52.469,301.759
10.0434,158.398,1.29766e+18,82.3512,81.9591,76.6451,73.7122,67.2828,56.0763,46.1511,40.9022,44.1079,44.3084,300.723
10.2415,158.427,1.75232e+18,88.3095,93.2577,94.0247,100.402,103.019,94.773,79.4425,65.3151,61.1225,50.6654,304.034
10.4399,158.457,1.77965e+18,88.9113,94.2823,95.4835,102.491,105.285,96.6262,80.8069,66.5362,62.0355,50.8972,304.079
9.87497,157.963,1.60906e+18,70.8813,63.882,58.5302,59.9472,64.2544,70.1198,84.1365,113.785,124.229,66.8035,301.224
10.0739,157.991,1.64783e+18,99.3968,115.871,119.082,113.821,92.0691,64.4744,46.5568,38.4274,41.588,43.0205,303.506
10.2727,158.02,1.74996e+18,86.1332,89.1248,89.1356,95.2757,99.7526,95.9686,85.1635,72.0976,65.7818,51.9726,304.173
10.4718,158.049,1.79267e+18,83.8279,85.2631,84.8058,91.1231,97.6082,99.0021,95.2427,85.7733,75.5054,54.5168,303.722
10.3049,157.609,1.66777e+18,86.3846,89.6743,89.5359,94.295,95.8878,88.2538,74.7304,62.2769,59.3689,50.2215,303.399
10.5057,157.638,1.71186e+18,83.2094,84.1067,83.1565,88.3954,93.2881,92.8306,87.4325,77.9299,70.4385,53.1943,303.269
10.3388,157.188,1.56122e+18,79.6299,77.8989,74.9778,77.9871,81.3578,81.0882,78.0995,72.1107,67.5381,52.6443,300.823
10.5421,157.217,1.5572e+18,75.353,70.1708,65.7759,67.9054,71.7259,75.348,82.5708,91.5563,87.504,57.936,300.555
10.3746,156.754,1.56999e+18,81.4472,81.3598,79.3753,82.7528,85.1495,82.044,74.737,65.8148,62.4043,51.091,300.527
10.5815,156.783,1.57486e+18,72.6965,66.2285,61.4828,63.3073,67.1755,72.031,82.9394,103.523,106.48,60.1251,300.998
10.4132,156.303,1.59496e+18,80.6459,79.824,77.6253,81.1888,84.5509,83.7444,79.4938,72.176,67.2522,52.5497,298.702
10.6248,156.332,1.71629e+18,77.7086,72.9822,68.8315,71.5004,76.1868,81.8149,93.4325,111.895,107.246,59.9134,298.495
10.0201,155.769,1.69936e+18,78.9662,77.2457,74.6741,78.6839,84.1869,88.3651,92.9745,94.0942,85.1222,56.8434,300.27
10.2372,155.798,1.71191e+18,79.5327,78.0644,75.7862,80.0171,85.5846,89.5371,93.4913,93.7222,84.5092,56.6286,299.821
10.4542,155.827,1.7079e+18,81.6661,82.1019,81.1436,86.2518,91.3432,92.2218,89.2111,81.5465,73.4262,54.0724,300.432
10.6717,155.856,1.74671e+18,84.3341,86.4929,86.8091,92.8225,97.2888,95.6925,87.9127,76.5072,69.2352,53.1197,302.295
10.0239,155.518,1.74593e+18,84.6781,88.8513,90.1348,96.8743,101.163,96.4741,84.1144,69.8849,64.5106,52.6804,301.395
10.2444,155.547,1.77227e+18,86.2598,92.9076,96.5215,104.82,108.108,98.6243,80.1184,63.2445,58.8787,50.6285,300.456
10.4649,155.576,1.73503e+18,82.5862,83.9932,83.7827,89.5737,94.8714,94.9564,89.876,80.0655,71.9113,53.8103,300.618
10.6858,155.605,1.75768e+18,84.5495,87.5022,88.596,95.2608,99.7868,97.1298,87.3763,74.5275,67.6081,52.8327,301.107
10.3668,156.047,1.66995e+18,80.0653,78.8905,76.7446,80.8787,85.8019,88.0604,88.6024,84.9805,76.9944,54.9404,299.589
10.5813,156.076,1.6133e+18,81.9157,82.3739,81.1795,85.3246,88.0782,85.5428,78.2788,68.7039,63.9627,51.301,299.735
10.4823,156.52,1.6051e+18,76.7286,71.8534,67.4953,69.8155,74.0061,78.1343,85.5949,94.9114,91.3975,58.8321,299.473
10.3876,156.945,1.53315e+18,76.4965,72.2115,68.0592,70.2947,74.0353,76.6392,80.338,82.2528,76.969,55.0287,300.616
10.2959,157.354,1.70954e+18,77.9865,75.631,72.8683,76.8419,82.8806,88.0062,95.0856,99.5882,89.7935,58.3477,302.349
9.6079,157.667,1.67817e+18,83.3965,85.2111,84.1766,89.0589,93.2984,90.8196,82.506,71.0695,65.3308,52.1423,303.283
10.2072,157.753,1.75015e+18,90.6854,97.6714,99.8873,105.884,105.281,91.5853,72.4094,58.4585,56.6721,49.6105,304.016
9.52509,158.058,1.74385e+18,83.5273,85.0494,83.906,89.3801,95.2354,95.6793,90.6223,80.0954,71.4623,53.8636,305.206
9.72357,158.087,1.63054e+18,85.9239,88.9914,88.0039,91.8451,92.6926,84.9035,71.8203,60.2922,58.2388,50.1879,303.964
9.92197,158.116,1.45388e+18,83.492,85.3402,82.8732,83.7963,80.9314,70.5781,57.7377,48.2886,48.5483,46.0136,300.824
10.1207,158.145,2.16578e+18,79.2156,77.5367,75.4505,80.8873,89.6074,101.267,127.342,173.358,164.548,68.5576,299.334
9.44083,158.446,1.47886e+18,83.4668,85.3802,82.8521,84.3775,82.5166,72.8511,60.325,50.8268,50.364,46.7161,301.834
9.63895,158.475,1.62408e+18,74.0808,69.8966,65.9069,68.6127,73.8914,79.5928,89.5541,101.248,95.5086,60.2892,302.699
9.83697,158.505,1.64607e+18,83.3388,85.1226,83.92,88.5858,91.9176,88.1317,78.5303,67.4552,63.088,51.4536,302.354
10.0353,158.534,1.6411e+18,81.6679,81.889,80.0012,84.3405,88.6059,87.8278,82.4162,73.49,67.5215,52.5929,302.377
9.19703,160.495,1.44952e+18,78.8488,77.0179,72.8599,74.5528,76.2266,73.8189,67.6124,60.2732,58.3116,50.1041,298.475
9.3698,159.411,1.61033e+18,73.873,69.2327,65.0229,67.5051,72.5811,78.4181,88.6033,100.803,96.045,60.7001,302.371
9.02525,158.603,2.28085e+18,70.7359,65.8982,62.011,64.9468,70.8227,78.3583,96.2549,178.063,329,94.585,303.386
9.4218,158.661,1.45889e+18,83.7426,85.7284,82.821,83.6334,81.0117,70.9831,58.2781,48.7596,48.7912,46.2659,302.077
9.62036,158.691,1.95294e+18,77.3815,75.2339,72.5421,77.1108,84.7218,93.752,111.02,139.656,138.194,68.2496,302.393
9.25443,158.227,1.67139e+18,78.4181,77.1022,74.2311,78.1841,84.0264,88.1274,91.3811,89.2288,80.1665,56.4942,301.804
9.45252,158.256,1.67022e+18,86.4785,90.2958,89.8667,94.5216,96.041,88.2282,74.5784,61.9861,59.0406,50.5018,304.098
9.65095,158.286,1.68724e+18,82.8084,84.0931,82.7576,87.7105,92.4848,91.4945,85.0964,74.6042,67.852,52.8317,303.478
9.08577,157.793,1.76069e+18,82.7381,84.2534,82.9679,88.694,95.3925,97.245,93.8809,83.5977,73.8082,54.7198,304.797
9.28468,157.822,1.72746e+18,95.0608,106.795,110.885,114.979,105.218,81.0377,59.4482,47.3226,47.3924,45.5943,304.21
9.4835,157.85,1.74211e+18,89.4143,95.1925,96.1563,101.668,102.705,92.502,75.971,61.9097,58.9009,50.4965,304.909
9.68267,157.88,1.77328e+18,77.689,75.9279,73.3414,77.8153,84.89,91.5736,100.977,108.33,97.1456,60.4209,303.715
9.11485,157.383,1.66777e+18,81.2146,82.2077,80.5231,85.1719,90.2788,90.3603,85.5918,75.6654,68.6612,53.3023,302.116
9.31538,157.411,1.74227e+18,73.204,68.3854,63.7881,66.2108,71.7139,78.4598,92.9833,122.99,134.095,66.7813,301.157
9.71664,157.468,1.58767e+18,75.3673,70.7665,66.1107,68.3913,73.0425,77.591,85.6749,94.617,89.9707,58.9948,300.23
9.14333,156.963,1.67203e+18,84.1657,87.527,87.176,92.1781,95.3408,89.9547,78.3464,65.7018,61.5359,51.2464,302.339
9.34639,156.991,1.44583e+18,80.6634,80.9743,77.8821,79.1829,78.3342,71.4644,61.7802,53.3894,53.6814,48.9093,299.684
9.37843,156.559,1.59034e+18,78.7469,77.5499,74.6105,77.9594,82.1738,83.3828,82.1815,76.6038,70.7229,53.929,300.762
9.58499,156.587,1.48692e+18,82.5892,85.5535,84.3984,86.2308,83.511,72.8282,59.6267,50.2175,51.6778,48.4262,299.237
9.20158,156.079,1.55969e+18,75.6222,72.4056,68.4334,71.0585,75.3158,78.8035,83.3615,85.0913,79.1932,56.095,301.901
9.41281,156.108,1.60602e+18,76.5,73.7214,70.1677,73.2714,78.0523,81.9006,86.6972,88.6314,81.871,56.6621,301.926
9.89685,155.441,1.66976e+18,79.0397,77.4796,74.8779,78.7373,83.7579,87.0211,89.8331,88.9392,81.0106,56.0607,299.779
9.36382,155.853,1.64248e+18,77.8344,75.7928,72.5523,76.0009,81.0791,84.8851,88.9177,89.3412,81.4723,56.182,300.116
9.57786,155.881,1.62464e+18,81.2501,83.2267,82.5719,87.2463,90.5457,87.3727,78.6168,67.2647,62.4773,51.2467,298.834
9.06612,156.268,1.68908e+18,75.9124,73.3372,69.8566,73.3247,79.239,85.3309,94.49,102.602,94.679,59.4197,302.303
9.27503,156.296,1.35171e+18,83.7193,85.7441,81.6932,79.2909,71.5782,58.4504,47.347,41.4925,44.7361,44.8837,301.369
9.48391,156.325,1.81727e+18,75.6833,72.3963,68.8756,72.4619,78.8133,86.2664,100.877,125.86,126.147,65.3301,301.562
8.98351,156.692,1.76575e+18,77.0028,75.2957,72.2894,76.3721,83.2458,90.29,100.249,108.697,100.166,61.8042,302.279
9.18839,156.72,1.71716e+18,77.1283,75.5119,72.6818,76.823,83.4544,89.5534,96.8985,100.014,89.8079,58.899,303.921
9.3932,156.749,1.59159e+18,83.0693,85.601,84.6083,88.3249,89.6582,83.162,71.5623,60.5207,58.4768,50.3797,301.244
9.10306,157.129,1.68593e+18,77.7151,76.0952,73.0067,76.8477,83.0438,88.258,93.8484,94.2881,84.3506,57.3789,300.862
8.81884,157.498,2.0558e+18,77.3402,76.1199,73.6501,78.8475,88.086,100.308,123.764,156.639,143.743,65.3442,301.653
9.01857,157.526,1.7939e+18,86.5502,91.2166,91.8922,99.0274,104.468,100.184,87.6968,72.1856,65.0508,52.182,303.993
9.21823,157.555,1.74335e+18,79.0309,78.4093,76.1092,80.8703,87.9889,93.433,98.1384,96.1793,84.1822,57.0979,304.787
9.41824,157.584,1.72353e+18,86.8742,91.1139,91.2543,96.7083,99.6777,92.9999,79.6946,66.0273,61.5742,51.1682,304.286
8.93458,157.917,1.79388e+18,91.4904,98.8104,100.331,107.034,107.954,95.2917,76.6941,61.8629,58.705,50.6048,305.917
9.13301,157.946,1.7624e+18,87.5286,92.2958,92.7822,99.3519,103.104,96.2879,82.2052,67.6747,62.4732,51.5104,304.792
9.33178,157.975,1.73211e+18,94.0031,103.834,106.633,111.177,105.063,84.7755,63.8301,50.9725,49.9261,46.4351,304.839
8.84941,158.304,1.60069e+18,97.7358,111.752,111.555,106.069,88.1237,63.7136,47.42,39.8767,42.7002,43.9385,304.285
8.56693,158.663,1.55868e+18,73.593,66.695,60.2128,60.8981,64.8294,70.2231,81.6996,101.559,106.635,64.8273,298.583
8.76556,158.692,1.29744e+18,80.0388,79.3887,73.84,71.7996,67.7062,58.7889,49.3253,42.8372,45.1831,45.2598,300.547
8.96409,158.722,1.67596e+18,85.4719,89.1714,88.2272,93.2147,95.9401,89.9067,77.2881,64.2301,60.3295,50.9908,304.369
8.83144,158.52,9.36763e+17,72.2874,63.9747,53.4185,46.4054,39.8656,33.7287,30.2275,28.6351,33.9407,40.2606,301.46
8.86198,158.115,1.57433e+18,76.6423,74.2154,70.2719,72.9478,77.6035,80.9436,84.0685,82.7291,76.3933,55.8671,301.129
8.69454,157.681,1.71077e+18,84.6775,88.5531,88.3786,94.488,98.7843,93.6712,81.3846,67.5152,62.5438,51.6985,302.971
8.89374,157.71,1.67187e+18,88.1827,93.0347,92.3904,96.5674,96.7518,86.7675,71.7208,59.0921,57.1137,50.1358,305.173
8.32577,157.214,1.10529e+18,79.1643,76.9368,68.0139,60.8431,51.766,41.591,34.8393,31.5077,35.9159,40.9577,299.674
8.72679,157.271,1.78751e+18,85.9388,92.3008,94.6289,103.162,108.255,100.326,83.2642,66.5159,61.4622,51.3697,301.621
8.92762,157.3,1.8137e+18,79.0185,78.834,76.7908,82.0851,90.3114,97.785,105.229,105.169,91.3337,59.1877,300.771
8.35331,156.795,1.76533e+18,82.1586,85.2947,85.1285,91.8734,99.0894,99.7484,92.9136,79.29,70.0077,53.7496,301.448
8.55639,156.824,1.91304e+18,76.2813,73.5925,69.6677,73.1405,80.2236,89.9342,110.255,142.643,136.596,64.4526,298.57
8.96281,156.881,1.77101e+18,84.1841,90.6486,93.5879,101.835,107.013,99.8148,83.0907,66.501,61.4314,51.2578,299.429
8.7963,156.421,1.64653e+18,91.0224,98.583,98.7273,101.039,95.9727,79.7639,62.3573,50.9529,51.5852,48.5066,304.968
8.83382,155.971,1.51847e+18,83.8008,86.7815,84.72,86.542,84.886,75.738,63.3073,52.8824,52.4387,48.4267,302.781
9.04544,156,1.66806e+18,79.6476,79.6244,77.3714,81.6725,87.1255,89.4428,88.6848,82.2291,74.0762,54.8096,302.878
8.44364,155.44,1.55368e+18,75.9692,73.7455,69.9231,72.6373,76.8606,79.8048,82.3988,80.856,74.7132,54.8524,302.184
7.37775,156.352,1.6678e+18,80.8649,82.6625,80.8897,85.6937,90.9648,90.9297,85.9234,75.0495,67.4472,52.9404,303.538
7.58265,156.38,1.7401e+18,80.6602,82.0242,80.1814,85.4639,92.3748,95.6646,95.221,86.5012,75.484,55.1341,304.747
7.78751,156.409,1.77524e+18,84.2028,87.6987,87.0755,93.5603,100.219,99.5886,91.6587,77.5419,68.4664,53.1912,304.907
6.92057,156.9,1.26615e+18,75.254,72.7376,67.1694,65.9134,64.0362,59.2,53.5801,48.1566,49.0531,46.7304,300.777
7.44142,155.663,1.75652e+18,86.0593,90.6749,90.1325,96.251,101.459,97.4307,85.4925,70.3942,63.4878,51.767,306.006
6.2658,154.968,1.62109e+18,78.4082,81.597,81.368,86.2135,90.357,88.3752,81.0707,69.2985,63.0028,51.7119,299.909
6.49363,154.748,1.67884e+18,78.0373,80.5216,79.9848,85.3351,91.4106,92.7369,89.2718,78.8418,69.9976,53.7817,299.815
6.09145,155.626,1.38706e+18,68.9866,62.8641,57.0624,57.1847,59.1526,62.7902,72.2858,84.711,84.3504,57.7426,300.137
5.83438,156.847,1.46976e+18,66.7912,60.4695,55.047,55.7524,58.6613,63.5854,77.3798,102.309,106.804,63.1003,301.194
6.03412,156.875,1.4346e+18,69.959,66.2653,61.8873,63.2181,66.1343,69.5225,76.6164,81.455,77.0043,56.1214,303.407
5.28144,157.375,1.33765e+18,70.4991,66.1996,60.7076,60.8997,62.3479,63.8412,67.7652,68.9789,66.2189,52.8344,300.157
5.16979,156.121,1.43283e+18,62.5063,56.0056,50.8248,51.2477,53.5863,58.2099,72.0742,104.294,121.38,63.7243,302.816
5.37295,156.149,1.11239e+18,72.696,68.9868,62.0162,58.3048,52.8396,45.8808,41.2221,39.1443,43.3064,44.6666,299.911
5.22911,155.245,1.73147e+18,79.6876,85.8083,88.5521,96.0165,100.94,97.5877,87.2959,72.2328,64.075,51.6352,301.308
5.26072,154.774,1.58348e+18,77.5532,80.128,79.4709,83.2882,85.8771,84.2274,79.1343,69.582,63.8563,52.0324,302.352
5.26386,154.524,1.51552e+18,78.4934,81.7235,81.0768,83.8968,83.8553,78.1961,69.1195,58.9865,56.4788,50.1055,302.499
5.17768,154.991,1.78243e+18,80.3569,85.3762,86.9922,94.159,100.453,100.695,95.0774,81.6464,70.7887,53.809,303.612
5.09327,155.431,1.71856e+18,71.7786,69.8248,66.5706,69.2364,74.3196,82.555,100.805,121.402,107.879,60.3786,302.109
5.30226,155.46,1.77197e+18,76.5313,77.8793,76.6485,81.46,88.1852,95.007,103.602,102.969,87.2661,57.6649,303.75
5.21525,155.88,3.03216e+18,70.7132,68.4271,65.3691,68.7159,75.426,89.158,142.223,346.858,443.82,90.6341,303.036
5.42015,155.908,1.44213e+18,79.5779,82.6213,80.4307,80.9857,78.1181,69.797,60.1675,52.3855,52.8468,48.9147,302.637
4.92773,156.257,1.33031e+18,73.3007,71.8524,67.5276,67.4524,66.6812,63.8291,60.829,56.8988,56.7274,50.0185,301.167
5.0758,157.48,1.41078e+18,74.4862,73.7922,69.9115,70.8733,71.6382,69.9257,67.7546,62.9748,60.4736,51.1656,303.002
4.41008,155.525,1.62131e+18,72.6577,71.9424,69.412,72.1634,76.4135,82.1588,92.3751,97.261,85.5564,57.2324,300.895
4.61679,155.554,1.65469e+18,84.8652,95.7512,101.011,106.202,99.897,81.8138,63.5833,51.8923,51.7548,48.5382,303.164
4.82344,155.582,1.73328e+18,79.94,85.0865,86.5523,92.933,97.6207,96.3141,89.7881,76.965,67.6015,52.6674,303.299
4.44034,155.078,1.74632e+18,78.4503,82.8805,84.2898,90.7092,96.237,97.4592,94.3584,82.9483,71.8388,53.923,303.131
4.65166,155.107,1.69642e+18,74.9085,76.5928,75.9764,80.6845,86.172,91.1008,96.5151,93.248,80.2451,55.8536,300.605
4.86293,155.136,1.66421e+18,78.5585,82.9252,83.8304,89.2173,92.7816,90.973,84.6565,72.9201,65.1514,51.9451,302.395
5.07461,155.165,1.83893e+18,73.8296,73.6606,71.7243,75.8067,82.4593,92.4566,112.046,129.089,109.631,60.4671,301.485
4.47216,154.608,1.81325e+18,81.4909,88.0777,91.2222,99.5902,105.314,103.086,94.1302,78.7736,68.763,53.5414,304.494
4.68929,154.637,1.81989e+18,72.4244,71.5993,69.3835,72.8478,78.4889,87.7719,108.399,133.15,118.03,61.0476,303.385
4.9064,154.667,1.79029e+18,84.4556,94.0771,99.9345,109.723,111.947,99.5129,80.1458,62.9327,57.6143,49.5918,303.808
5.12394,154.696,1.91702e+18,78.1015,80.8665,81.0947,87.8562,96.9817,106.602,117.982,115.981,92.528,57.2256,304.635
4.47521,154.359,1.88292e+18,85.3321,96.5836,104.707,117.915,121.938,107.536,84.911,65.4036,59.231,50.8774,304.357
4.69577,154.389,1.88525e+18,85.5082,96.8591,105.188,118.678,122.751,107.825,84.5615,64.6288,58.5898,50.7095,304.14
4.9163,154.418,1.8802e+18,86.2121,98.4859,107.921,122.118,124.961,106.264,80.1716,60.457,55.7342,49.7309,303.788
5.13729,154.448,1.98175e+18,89.1094,104.959,119.144,138.941,140.447,110.354,76.644,56.7637,53.399,48.8114,304.133
4.3887,154.825,1.74996e+18,77.318,80.3042,80.5935,86.1554,92.0833,96.1681,98.6557,91.4755,77.9228,55.1738,303.828
4.60285,154.854,1.76267e+18,73.9245,74.1953,72.5687,76.5497,82.4247,90.6223,105.27,114.241,96.3231,57.7978,303.58
4.81697,154.883,1.77284e+18,79.1288,83.7767,85.3282,92.2158,98.2751,99.7139,96.3455,84.1813,72.4031,54.0808,303.3
5.03152,154.912,1.85535e+18,78.7393,83.2169,85.0336,92.9948,101.629,106.565,107.163,95.4175,78.8088,55.3931,302.724
4.30422,155.265,1.68225e+18,83.7829,92.8541,97.0196,102.882,100.675,87.543,71.2415,58.1508,55.675,49.5746,303.857
4.51324,155.293,1.79188e+18,69.3462,66.4603,62.9452,64.9955,69.2826,77.5271,99.5719,141.244,145.975,66.9646,302.604
4.7222,155.322,1.7669e+18,78.4187,82.0075,82.4816,88.4845,94.6254,97.9951,98.6417,89.4956,76.1013,54.9148,303.869
4.93157,155.351,1.87252e+18,81.496,87.3708,89.7958,98.3452,106.314,108.103,103.38,88.3733,74.2695,54.4844,304.575
4.63085,155.741,1.64871e+18,72.6446,71.7424,69.034,71.8889,76.5,82.9926,95.1756,102.55,89.7344,58.2638,301.925
3.55071,159.027,1.33595e+18,64.5104,59.0966,53.5989,53.0708,54.6308,58.356,69.1783,85.4508,87.669,58.6488,301.375
3.75812,159.058,9.96617e+17,70.2838,65.2051,56.7419,51.2534,45.29,38.9648,34.8839,32.4216,36.1096,41.1892,298.522
3.5916,155.787,1.59791e+18,80.7139,87.3986,89.3314,92.8972,91.0626,81.9451,70.1561,59.5402,57.2715,50.0696,303.519
3.79481,155.815,1.6618e+18,77.4146,82.6196,84.5812,90.0304,93.205,90.8444,84.005,72.2924,65.0872,52.044,301.35
3.62089,155.358,1.67478e+18,78.9795,83.7866,84.9893,89.8799,92.8256,90.9135,84.9833,73.6767,65.9571,52.1827,304.163
3.82761,155.387,1.76817e+18,78.6223,82.6371,83.5264,89.1437,94.6236,97.7521,98.2242,88.8512,75.74,54.71,305.002
4.03428,155.415,1.75983e+18,74.843,76.2512,75.4703,79.8845,85.839,93.1309,103.904,105.806,89.5052,58.0333,303.524
3.65129,154.912,1.77655e+18,76.7587,79.5325,79.7422,84.8948,90.9763,96.8862,103.066,98.4509,82.5018,56.0508,304.903
3.86262,154.941,1.76648e+18,77.8124,81.247,81.9166,87.4252,93.1339,97.2404,99.6317,91.8566,78.0417,55.2334,304.774
4.07391,154.97,1.77877e+18,80.6322,86.1668,88.4227,95.2547,100.263,99.725,93.9204,80.4412,69.6214,53.205,304.806
4.2856,154.999,1.83816e+18,81.0999,87.1397,89.7731,97.659,104.293,105.141,99.5507,84.9052,72.4124,54.0774,304.801
3.6833,154.442,1.88821e+18,84.6165,94.2986,101.226,112.579,117.328,108.661,91.3756,72.3146,63.35,51.2822,305.304
3.90044,154.472,1.81151e+18,81.7729,88.7333,92.6165,100.903,105.819,102.668,92.6334,76.8919,67.565,53.2317,304.804
4.11756,154.501,1.79396e+18,79.9507,85.2722,87.6128,94.8163,100.628,101.312,96.6034,83.3818,71.8185,53.987,304.437
4.33512,154.53,1.83418e+18,81.4647,88.1632,91.6521,100.373,106.839,105.313,96.3511,80.3821,69.6633,53.7326,304.48
3.6867,154.193,1.89017e+18,87.8206,101.444,113.007,127.183,124.91,101.831,76.1806,58.8599,55.5587,49.8364,305.192
3.90726,154.223,1.87123e+18,82.0405,89.102,93.6966,103.439,110.224,108.293,98.7311,81.7545,70.188,53.648,305.205
4.12781,154.253,1.82976e+18,84.6901,95.1328,102.413,113.417,115.53,102.33,82.2829,64.1727,58.7243,50.6892,304.357
4.34881,154.282,1.86806e+18,79.0552,83.6744,85.7742,93.7287,101.862,106.812,107.827,96.8556,80.2065,55.5492,304.33
3.60001,154.659,1.84001e+18,85.5228,96.7466,104.501,115.248,116.395,101.986,81.4234,63.5583,58.0897,49.8049,304.76
3.81418,154.688,1.81148e+18,83.2369,91.9033,97.3129,106.451,109.815,102,86.9889,70.0139,62.3533,51.0351,304.528
4.02832,154.717,1.79106e+18,82.5383,90.0819,94.1825,102.376,106.179,100.672,88.3694,72.292,63.8575,51.4,304.684
4.24288,154.746,1.86688e+18,85.6017,96.221,103.335,114.745,117.966,105.386,85.4074,66.9645,60.4179,50.5586,304.976
3.51534,155.098,1.59197e+18,80.4254,88.6044,92.3446,96.8288,93.5555,81.0433,66.2585,55.0126,53.8857,48.9434,302.101
3.72437,155.127,1.89766e+18,70.7821,69.8798,67.9435,71.1479,76.8587,87.6956,113.932,151.384,138.125,64.123,304.097
3.93335,155.156,1.7892e+18,80.4291,85.8623,87.8935,94.5006,99.7749,100.353,96.0128,83.0931,71.2938,53.5517,304.988
4.14273,155.185,1.84241e+18,82.9961,90.7358,94.9354,103.833,109.213,105.233,93.6049,76.8848,66.8238,52.3155,304.908
3.43091,155.517,1.70165e+18,77.8456,81.3379,81.5072,85.8885,90.0225,92.1307,92.2592,84.0381,73.0454,54.0675,305.479
3.63592,155.546,1.74956e+18,80.9733,87.007,89.0644,95.019,98.7372,96.6027,89.534,76.4419,67.3384,52.5441,305.124
3.84086,155.574,1.74951e+18,76.9041,79.966,80.2413,85.3499,91.0245,95.7057,99.5023,92.995,78.6527,55.3463,303.938
3.34921,155.922,1.4664e+18,74.624,76.2517,74.7427,76.2622,76.5313,74.2419,70.7226,64.4011,61.2011,51.0447,302.749
2.74472,156.441,4.43385e+18,69.9924,69.5596,68.4481,72.6298,82.1707,114.672,248.339,619.693,676.489,110.726,304.327
2.77362,156.034,1.30041e+18,71.7601,71.5087,68.462,67.5968,65.3248,61.2274,57.3584,53.6933,54.9877,49.4772,301.276
3.17497,156.091,1.55451e+18,80.8935,88.3555,90.3797,92.5477,88.1966,76.6149,64.108,54.6383,54.3988,49.4184,303.546
2.80253,155.619,1.62946e+18,72.2557,72.7721,71.394,74.0079,77.9199,83.5381,93.0119,95.7643,83.3746,56.3387,304.065
3.00576,155.648,1.62804e+18,76.8228,80.8876,81.3091,84.8087,87.2363,86.8553,83.9262,74.9314,67.337,52.5936,303.994
3.20892,155.676,1.63488e+18,78.2234,82.9308,83.6776,87.409,89.3489,87.2501,81.8624,71.6311,65.0186,51.9824,304.225
3.41246,155.705,1.75591e+18,73.9364,75.0199,74.0066,77.7952,83.3882,91.2749,104.416,109.761,92.8722,58.7504,304.74
2.8317,155.191,1.76539e+18,82.693,91.772,96.0484,102.389,103.702,96.4273,83.6474,68.9698,62.5156,51.1933,305.504
3.03844,155.22,1.7513e+18,82.1747,90.7636,94.6314,101.046,102.653,95.7771,83.3469,68.8689,62.4388,51.1732,304.938
3.24513,155.249,1.72409e+18,81.7719,88.9394,91.5332,97.0118,98.8135,93.6255,83.5251,70.1966,63.5173,51.5051,305.29
3.45221,155.277,1.85724e+18,88.753,102.954,111.889,121.496,117.853,97.742,75.0966,59.2002,56.1849,49.7531,305.618
